scenario_id,arrival_rate_mean,res_Clerk_amount,res_Clerk_cost,res_Credit_Officer_amount,res_Credit_Officer_cost,res_System_amount,res_System_cost,el_sid-4B24111F-B305-4608-9E12-744B47C44D0D_duration,el_sid-D048D99D-F549-43B8-8ACB-5AE153B12B0F_duration,el_sid-3744BAA1-9382-4FAB-B7FE-B6A333F10D25_duration,el_sid-622A1118-4766-43B2-A004-7DADE521982D_duration,el_sid-02577CBF-ABA3-4EFD-9480-E1DFCF238B1C_duration,el_sid-503A048D-6344-446A-8D67-172B164CF8FA_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
2234,1253.39,5,12.65,9,68.34,2,0.01,54.48,248.03,0.01,33.52,148.99,75.69,25336.230042490486,301.05242873949,56966.18882199848,882.9575230922864,111673.5375733414,1767.0620187836446,5,True,True,True,True
2244,1578.41,11,23.21,5,41.09,2,0.01,132.46,142.44,0.01,50.07,235.16,34.33,22492.162977191667,423.63539566177235,55311.06537062406,773.7019520307161,108928.0074236897,1557.2395479229601,6,True,True,True,True
2235,1382.64,10,14.68,9,25.05,2,0.01,48.21,225.46,0.01,95.93,241.95,37.6,16439.452810352428,275.73529736046925,55820.369835516874,1169.3768817705552,110094.7746918246,2335.2345400536415,8,True,True,True,True
2239,1831.46,12,21.28,9,88.51,2,0.01,126.42,103.44,0.01,80.14,205.1,44.96,29207.38896458372,776.7993150832153,55490.09407165041,1151.3914201002965,110023.51114869598,2307.3416940546153,10,True,True,True,True
2248,2343.86,4,34.42,5,82.56,1,0.01,91.23,94.06,0.01,95.34,229.37,140.95,24959.747084781833,582.337158940779,55583.23508731442,1199.7873316632213,109718.15557280772,2345.524352452084,9,True,True,True,True
2246,1250.26,12,30.84,12,24.49,2,0.01,103.62,58.38,0.01,120.51,91.98,144.0,13446.984567153919,122.17736856283427,55320.85425198476,792.310564041632,109832.88047773365,1551.5799581554027,5,True,True,True,True
2251,2118.96,11,28.45,8,57.25,1,0.01,50.16,50.73,0.01,65.29,183.48,135.76,14531.532853170223,254.31996941238106,54871.57827263215,750.1739921161133,108852.08827050794,1531.4027164571737,6,True,True,True,True
2177,916.8,2,49.28,11,100.39,2,0.01,29.29,191.73,0.01,60.8,136.35,145.64,60862.588476136414,643.3211336725798,67222.95156568117,1558.472524953392,125317.19576042255,2545.6731388590715,9,True,True,True,True
2257,1697.86,5,61.17,6,112.7,1,0.01,47.4,122.99,0.01,110.15,176.68,25.05,42496.57566008601,824.3635430687739,55182.901741871276,669.3752792833624,109264.22795840142,1341.6928652793245,7,True,True,True,True
2225,1045.47,10,13.11,2,88.73,2,0.01,93.61,161.69,0.01,37.43,254.73,51.31,56096.27499441812,876.3020575614307,65937.71693471586,652.8609637990784,120280.6994497196,913.2460824765951,5,True,True,True,True
2243,1305.46,9,31.53,6,26.2,1,0.01,108.76,174.91,0.01,95.73,208.62,70.38,24488.471217277052,453.4692950067146,56078.80549708476,986.6464716377557,110475.38350936235,1964.4406662835586,7,True,True,True,True
2249,1692.91,7,22.28,9,89.23,2,0.01,98.29,268.2,0.01,81.86,88.3,56.71,22617.410487871188,388.9118509805285,56324.31410390888,1339.1121670383848,110988.1883592307,2611.3965734895237,8,True,True,True,True
2264,1998.55,8,61.95,5,58.06,2,0.01,64.44,138.13,0.01,125.99,102.98,67.11,21537.862599279502,309.28819190480243,55170.47368697186,726.1157557881565,109488.44052356335,1394.5015443441243,5,True,True,True,True
2250,1300.68,6,26.83,6,31.98,2,0.01,133.69,121.23,0.01,41.54,65.29,113.86,15266.539203890532,187.88055664340436,55849.80083020336,361.5216317097812,110266.56992703304,668.2079727041257,5,True,True,True,True
2256,1822.26,3,57.58,10,61.09,2,0.01,34.47,255.09,0.01,118.51,78.0,112.11,27314.28774720734,178.12063251148092,57044.77476649822,685.390035117592,111531.18867710998,1299.9283657920369,5,True,True,True,True
2262,1944.96,6,30.3,7,87.25,2,0.01,40.46,150.79,0.01,34.39,143.1,142.03,21212.472109888935,292.4526952000408,55697.909939600504,636.5892208336597,110359.89572710714,1233.948645744006,5,True,True,True,True
2236,1309.15,4,43.93,3,55.41,2,0.01,58.37,276.72,0.01,31.44,271.67,44.53,50030.51576785778,890.7046319462283,59610.08979483543,739.1323252430616,115006.30389066935,1433.3618175114643,6,True,True,True,True
2203,1154.19,2,27.37,7,41.28,2,0.01,90.91,213.84,0.01,56.58,267.06,82.35,37301.55768610029,482.1519732218087,71752.95745177499,1414.3214764238069,130604.77474202453,2273.13345276386,7,True,True,True,True
2266,2077.21,7,50.17,4,89.23,1,0.01,30.35,173.36,0.01,97.29,99.57,31.14,21831.058031947094,297.7969479321712,55352.79731224704,819.4954398549335,109782.05053425275,1658.055835146888,5,True,True,True,True
2259,1684.28,4,48.21,3,67.42,2,0.01,70.91,195.66,0.01,102.63,198.49,110.51,35342.99588167034,263.47518168260467,56860.734517233584,1100.5703362350348,111204.5621032863,2216.8917339462955,7,True,True,True,True
2265,1325.87,9,14.72,8,83.34,2,0.01,67.51,87.25,0.01,99.74,77.42,79.22,17166.14559586827,191.1868016962792,55474.96603836828,267.44980236555165,110324.04169543149,561.7587121950439,5,True,True,True,True
2261,1782.37,9,44.36,5,108.17,1,0.01,28.02,170.79,0.01,139.86,195.93,36.02,40269.250368397086,353.09542738690635,56249.10925161203,1327.6221915727367,111004.6961476009,2654.7366777225834,9,True,True,True,True
2263,1366.01,12,48.84,11,124.1,1,0.01,46.21,158.33,0.01,68.59,213.65,141.29,61203.50824491889,543.938782368343,55009.91545570826,964.2223166176045,108749.53248111221,1880.0088690874732,6,True,True,True,True
2268,1902.23,10,26.58,9,55.18,2,0.01,143.64,278.54,0.01,72.59,249.42,56.08,29228.6136682329,601.8824324353715,55773.90174687305,962.5755675739689,109768.82335614284,1886.450631709645,7,True,True,True,True
2272,1902.35,4,46.96,12,103.82,1,0.01,103.01,146.82,0.01,85.18,145.29,54.25,32544.685413188698,431.33308485218834,55903.25599894133,1054.0310807506874,110224.8636803331,2041.6993939192012,7,True,True,True,True
2274,1919.48,10,20.16,5,32.39,1,0.01,137.35,90.72,0.01,84.42,247.49,68.3,15026.095361118778,119.89762967166544,55603.56000350711,1023.1926716772502,109548.05348614056,1990.0900529355024,7,True,True,True,True
2232,649.92,9,18.23,10,100.02,2,0.01,150.0,105.01,0.01,125.54,168.6,83.87,81081.87662052535,854.9775830098198,56910.67939298808,305.6176789874598,111709.77127351097,583.8347503005151,5,True,True,True,True
2267,1739.25,2,30.8,3,74.94,2,0.01,108.36,137.2,0.01,60.0,127.61,90.4,22556.11248529969,305.6380689584874,59278.133355871985,986.8842414632346,115299.72675632604,1892.0932287023834,6,True,True,True,True
2269,984.32,4,42.9,9,96.35,2,0.01,26.01,152.79,0.01,92.25,239.57,100.22,72708.23058571594,862.1840990454975,57004.41498995842,370.79770942750014,111668.50086155091,721.0169674593799,5,True,True,True,True
2258,833.63,6,60.84,4,45.81,2,0.01,93.59,91.71,0.01,138.15,88.53,69.83,42738.35624432418,157.5290593659829,56438.284158717455,426.87236485394845,111161.44838884127,816.4039192143455,5,True,True,True,True
2278,1942.01,8,18.39,4,120.08,2,0.01,105.41,102.15,0.01,57.59,194.99,120.0,32357.359422670284,551.2382404151604,55267.36730937442,902.9818364555673,109067.32543297304,1800.9687345407226,6,True,True,True,True
2260,708.33,11,51.85,10,77.19,1,0.01,62.27,120.89,0.01,46.55,58.37,101.67,44747.15784263261,469.2503283759754,55690.4198820461,418.81291954021106,110405.18019578149,828.2539204591691,5,True,True,True,True
2277,2347.61,2,30.08,3,29.6,1,0.01,61.97,279.86,0.01,128.48,221.19,117.16,16168.567352914964,309.58387797409256,59296.050034230044,900.9133798473054,114762.97518861164,1746.9930339886077,7,True,True,True,True
2252,985.09,7,42.69,3,75.33,1,0.01,141.64,124.0,0.01,145.92,189.71,148.94,61907.5923874374,792.8960945456964,58905.97934531928,901.986798710112,113891.63955379599,1703.4591294845488,5,True,True,True,True
2271,1783.1,8,14.56,3,73.15,2,0.01,32.63,289.59,0.01,120.48,285.97,82.12,33554.802459467974,764.390062975719,58145.01414781231,635.0365173192716,112601.71682223806,1276.4885844958576,8,True,True,True,True
2275,2235.97,8,10.37,2,43.94,1,0.01,56.03,54.48,0.01,24.94,206.48,114.32,10280.461640942027,323.31634164997985,56668.75979118575,1288.2510002671565,110921.32407584938,2424.255743166462,12,True,True,True,True
2283,1936.23,6,36.92,11,48.56,2,0.01,141.43,199.41,0.01,145.86,175.81,129.99,25179.659527276846,202.43045200462925,56138.39747673661,714.6057002740968,110503.2538916959,1410.5589268709602,5,True,True,True,True
