scenario_id,arrival_rate_mean,res_Clerk_amount,res_Clerk_cost,res_Credit_Officer_amount,res_Credit_Officer_cost,res_System_amount,res_System_cost,el_sid-4B24111F-B305-4608-9E12-744B47C44D0D_duration,el_sid-D048D99D-F549-43B8-8ACB-5AE153B12B0F_duration,el_sid-3744BAA1-9382-4FAB-B7FE-B6A333F10D25_duration,el_sid-622A1118-4766-43B2-A004-7DADE521982D_duration,el_sid-02577CBF-ABA3-4EFD-9480-E1DFCF238B1C_duration,el_sid-503A048D-6344-446A-8D67-172B164CF8FA_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
10297,1589.67,4,41.5,6,76.44,1,0.01,67.85,164.54,0.01,57.77,282.78,47.12,44420.091252570004,337.1346366485959,56266.770564465936,819.4742771496618,110372.38816885502,1636.9872371221722,5,True,True,True,True
10301,1706.06,11,36.05,10,45.91,2,0.01,135.31,160.04,0.01,71.68,290.9,124.57,31531.256666244037,251.4095187807409,55224.302544896476,452.04803729994495,108898.92894690661,865.3042127459025,5,True,True,True,True
10299,1459.52,10,17.16,3,87.83,2,0.01,83.38,50.02,0.01,114.97,257.43,68.72,40461.88811745594,759.0915368741695,57318.59366874603,810.5793218262164,111107.32408158104,1578.8397287334099,6,True,True,True,True
10302,1535.22,3,53.78,4,51.29,2,0.01,117.65,222.65,0.01,39.41,292.45,119.27,47627.07125278469,465.2111866634838,59764.562615812916,640.7457845549658,115520.9597306962,1196.1208022947403,5,True,True,True,True
10292,1410.75,2,17.05,2,58.28,1,0.01,84.3,253.05,0.01,117.43,220.62,80.1,30815.421868314883,745.2834083440825,69534.74622797589,1683.635287876194,127483.24731784723,2699.4456196095416,9,True,True,True,True
10304,2275.25,10,51.63,9,50.99,2,0.01,80.9,290.77,0.01,55.11,254.0,53.24,30807.149222905264,505.27291369114306,54758.88104613338,1261.9234931960614,108043.984686912,2543.7536043549603,9,True,True,True,True
10300,1104.03,11,48.84,11,114.7,2,0.01,104.54,288.58,0.01,56.31,255.29,108.2,98108.70511756561,1301.1811117862514,56804.913002394875,534.3317670706682,111367.26052377353,1051.5000888231832,5,True,True,True,True
10307,2167.59,5,40.04,9,26.43,2,0.01,28.57,95.69,0.01,113.01,90.25,47.62,7903.1814079215765,100.25599166240616,54521.20056968822,901.2535431020505,108411.54357102649,1821.6466365776052,6,True,True,True,True
10276,1119.4,2,43.49,12,106.6,2,0.01,133.85,280.31,0.01,73.1,183.69,123.78,74919.64535237747,723.3199790390007,93976.18568717322,2510.889072300035,159926.49777602663,3555.9919101860796,11,True,True,True,True
10306,1465.23,6,10.94,7,115.15,1,0.01,24.02,177.4,0.01,94.58,187.27,127.7,39326.84417070307,742.5392434094672,55949.88316848782,1135.857794565932,110361.66714674773,2257.0349596731817,8,True,True,True,True
10305,684.97,11,11.01,7,104.38,1,0.01,62.68,81.96,0.01,120.22,83.03,55.81,40555.38265261976,378.1816936599305,55148.614342719084,839.7305295587161,109428.57715632269,1671.7599241477735,5,True,True,True,True
10310,2059.17,4,40.73,9,27.34,2,0.01,54.26,277.77,0.01,129.17,172.32,80.25,19533.952884464892,378.21476202767064,56803.95332440729,901.0144392809556,111423.98584240861,1748.7401518035285,7,True,True,True,True
10312,2372.9,7,12.83,6,33.0,1,0.01,64.76,192.17,0.01,44.08,66.95,43.68,5273.765268058251,47.869165749046125,55627.704577365206,793.4593340224194,110433.41308640281,1609.1203969342412,5,True,True,True,True
10308,855.81,8,33.89,9,102.7,1,0.01,61.06,193.51,0.01,139.43,296.89,146.53,108068.43965072717,1392.930647018668,57293.859952735205,518.2358696536235,111840.87213830379,973.7393530131501,5,True,True,True,True
10303,701.84,12,19.23,6,71.42,2,0.01,141.4,118.58,0.01,70.3,231.73,135.38,70208.15814757414,571.9968210299863,57428.27085384249,582.2411505360549,111855.41323959173,1099.3745406628716,5,True,True,True,True
10314,2228.42,3,59.89,11,62.37,1,0.01,131.45,199.57,0.01,42.7,226.85,66.95,33428.59749193348,454.3157774808554,57458.249446257796,1561.126111167074,112368.1517264382,3100.1821868605384,10,True,True,True,True
10315,2290.85,3,60.51,7,89.21,2,0.01,78.59,92.27,0.01,66.91,269.57,140.24,33468.87516596811,573.7090805907578,55397.39909544517,967.3971204838502,109232.14423301902,1906.9327358579435,7,True,True,True,True
10309,1107.05,12,26.25,2,34.17,2,0.01,44.82,238.87,0.01,139.09,293.72,139.72,36429.88192378955,384.9304480130409,71113.88431435428,1010.5015305554156,124848.38257085547,1417.8744340087183,5,True,True,True,True
10316,2245.36,10,46.76,10,62.27,2,0.01,147.73,208.07,0.01,89.26,138.78,89.53,25307.710757092285,243.9196275250433,54300.50677678799,1169.0209263748475,107427.31932089243,2308.3645870203495,7,True,True,True,True
10311,628.64,7,31.22,11,63.6,1,0.01,80.91,92.68,0.01,32.17,119.35,96.25,46556.310273485826,92.53984786201,56191.188618694105,555.1941618644676,110709.05187817565,1091.3570417611074,5,True,True,True,True
10319,1702.83,11,56.06,9,21.72,2,0.01,39.24,61.57,0.01,134.9,73.52,109.5,9817.360684442121,122.66049175654067,54126.05097158899,450.4750587591682,107649.2537162477,929.502187991861,5,True,True,True,True
10290,691.71,4,14.81,9,56.96,1,0.01,81.66,230.26,0.01,86.61,152.7,70.31,45167.8288736496,535.5658588983347,63897.356624398824,1190.4369524748872,121202.37602348685,1932.3462162070985,7,True,True,True,True
10322,2369.65,10,26.74,3,109.53,1,0.01,56.32,49.02,0.01,74.03,81.61,63.81,12318.124349935393,233.4970947072708,53963.64528330279,664.4999044555459,107363.90547366302,1329.353755969754,6,True,True,True,True
10318,1092.65,9,25.11,8,75.57,1,0.01,42.09,181.9,0.01,115.02,48.65,96.39,22014.042841172428,370.75761591320224,55772.9078761521,683.0468642165777,110432.04330482443,1367.7987378890311,6,True,True,True,True
10320,1396.74,9,57.62,7,30.77,2,0.01,132.5,258.31,0.01,31.35,289.1,70.64,47990.59031575115,622.5057679275083,55636.642867627226,980.310006689087,109010.3790251803,1972.5985228321586,6,True,True,True,True
10323,1324.06,3,48.73,4,61.72,1,0.01,26.09,92.61,0.01,127.49,279.26,149.63,40337.70174342809,622.6287614627845,56575.074145323306,521.0720132954106,110194.42042570616,951.6696610808687,5,True,True,True,True
10324,1564.82,7,17.52,3,27.99,2,0.01,58.21,137.45,0.01,47.06,55.23,97.85,7246.951623212468,76.70729498782622,55608.420088935214,841.0410100813646,110323.09725372083,1685.5589073042343,5,True,True,True,True
10313,715.78,11,51.62,5,107.91,1,0.01,47.64,147.31,0.01,70.88,235.88,126.46,112994.21001027114,982.3695933864675,58103.105145210415,772.9346563149052,112421.70801662821,1486.0829663575662,5,True,True,True,True
10321,1525.41,4,29.46,4,83.71,2,0.01,89.18,298.28,0.01,40.19,182.82,120.34,39032.89243316661,724.8508525042964,58946.89634281281,460.6512536333313,114556.85856946731,890.1307983351666,6,True,True,True,True
10326,1575.11,8,24.83,10,63.71,1,0.01,103.66,202.82,0.01,135.41,221.56,115.94,32381.702175387312,340.66917522027506,56053.25633100984,1017.4303418369412,110380.40565386595,1997.6867465105247,6,True,True,True,True
10325,1005.92,7,20.64,4,92.98,1,0.01,123.78,76.56,0.01,80.84,149.14,68.36,42571.970447453656,577.0659131112069,56506.39930687464,410.802257055562,111170.11830171799,766.5573635941752,5,True,True,True,True
10329,1143.24,8,19.94,4,93.14,1,0.01,106.67,150.34,0.01,107.97,57.11,112.29,23696.734703709237,154.8200783814833,55541.72409867109,688.0967385344801,109752.93433188321,1308.4290791994777,5,True,True,True,True
10331,1409.44,7,58.02,4,20.47,1,0.01,54.04,134.76,0.01,48.53,124.99,64.08,20832.599162791717,239.63522712756472,56247.54949451712,1001.1693071619165,111306.91009509732,2019.7819670248118,6,True,True,True,True
10327,1045.81,12,52.28,11,108.3,2,0.01,111.35,295.21,0.01,55.82,270.4,147.91,107231.94717060165,968.9981594897064,56162.68488560922,530.0736801913438,109956.68452782017,972.7135141397747,5,True,True,True,True
10317,654.57,12,61.29,6,25.32,1,0.01,125.32,160.37,0.01,108.06,112.95,88.33,68515.03915843723,586.8994021140741,56859.45479975003,820.5223465105685,111803.38266852738,1610.5984280672546,5,True,True,True,True
10330,1120.79,3,28.56,8,26.77,1,0.01,136.38,144.02,0.01,44.52,243.2,83.52,28299.88862096881,325.4782055112132,59665.74947352032,330.404942652428,115378.15357664991,674.7875900317287,5,True,True,True,True
10333,1035.18,6,44.73,3,77.8,1,0.01,88.39,89.23,0.01,45.31,124.76,124.63,38478.49582264465,411.14788675794824,56016.66330333702,854.9640772648122,110134.43848921498,1720.9924098209433,5,True,True,True,True
10334,1729.04,8,46.06,4,56.12,2,0.01,110.75,262.29,0.01,73.08,173.18,135.04,34587.27182240204,618.1550597724578,56151.24059078209,577.6102662662516,110402.94116435746,1142.241918856195,6,True,True,True,True
10335,2346.74,3,46.46,2,100.7,2,0.01,58.47,250.17,0.01,79.61,117.94,73.86,25520.18864031587,452.241542664416,57208.19759352217,1206.269840582627,112156.81570519402,2311.7411088556883,8,True,True,True,True
10332,999.34,8,31.97,7,25.61,1,0.01,30.6,277.04,0.01,136.06,68.3,147.92,26287.524861133752,141.26180707428338,56713.56477407536,711.3225306838609,111386.52458057052,1408.4167814226187,5,True,True,True,True
10336,879.29,8,52.06,10,122.25,2,0.01,38.37,81.95,0.01,143.06,243.54,43.63,98449.48367286792,1092.3646653791152,55192.66370405626,635.63249546437,108834.58412184166,1308.181562914388,5,True,True,True,True
10339,1110.44,4,32.56,10,73.24,1,0.01,74.15,81.7,0.01,116.36,149.84,51.84,34967.84881185151,562.2398670844382,56429.737144851395,338.33354236850863,111331.95815834244,731.0129832857181,5,True,True,True,True
10340,1504.22,7,14.96,7,68.46,2,0.01,50.14,271.18,0.01,63.51,84.32,53.02,16451.92197598026,236.9265812215376,55806.25740302964,785.5676664170121,109941.81671403353,1492.3617675680575,5,True,True,True,True
10337,1164.19,5,60.7,6,60.73,2,0.01,129.47,95.26,0.01,44.62,60.03,62.67,32926.46497357999,110.11838917960793,55721.449464173886,731.2024879876338,109918.67985664304,1390.8408032856362,5,True,True,True,True
10344,1530.48,7,43.93,8,45.18,2,0.01,116.82,105.72,0.01,92.29,138.67,134.55,23495.86807161083,225.96839757620648,55020.10267762541,610.2698363321664,108887.47503829717,1153.0877082819636,5,True,True,True,True
10345,2126.02,4,38.5,8,26.12,2,0.01,29.92,193.95,0.01,47.18,165.12,37.6,13347.410697319556,291.1158145073071,55666.0830443479,965.3382725984774,109956.76490549023,1929.6339030204622,8,True,True,True,True
10343,1719.18,10,27.53,3,89.15,2,0.01,82.85,264.67,0.01,91.82,74.16,144.86,22390.59350022733,383.0228726596931,55392.897298407326,1009.4020633559026,109324.55306140082,2024.4636870388674,6,True,True,True,True
10341,1353.39,5,23.95,3,71.24,1,0.01,57.28,237.63,0.01,90.88,267.83,114.97,44354.22622858493,637.7334843558449,58919.93829486198,1186.4819549290537,113880.21941480051,2337.337803644171,7,True,True,True,True
10328,882.85,9,61.42,3,67.57,2,0.01,73.4,256.25,0.01,71.06,268.8,39.45,96361.3458119078,863.4724651964276,61192.053881992055,1071.6077004548094,115758.54722134133,2028.1611409730274,7,True,True,True,True
10348,1737.32,2,42.11,3,51.34,1,0.01,60.56,101.83,0.01,140.59,235.47,149.15,25193.465291479348,360.29018113845336,57501.21525448617,709.3939211395738,112048.21462313298,1379.611717266592,5,True,True,True,True
10347,1598.06,7,48.66,4,58.36,2,0.01,88.91,95.99,0.01,107.01,112.26,127.53,22428.932117221062,329.81003447291323,55070.772356787515,1042.5190550868283,109073.56124148543,2048.9945835822364,7,True,True,True,True
10346,1733.03,4,19.2,10,76.65,2,0.01,97.05,261.75,0.01,93.79,190.42,144.81,28787.158829371503,293.81276394345196,57987.906465685206,787.3914879284293,113210.81385636571,1530.9362782683431,5,True,True,True,True
10342,1185.27,11,53.29,2,122.73,1,0.01,63.0,134.33,0.01,113.76,164.97,88.96,61693.884154700354,1074.9263068971625,57630.93097683685,262.09684603636424,110946.898862425,550.0815732550994,6,True,True,True,True
10353,1402.04,10,58.77,7,67.64,2,0.01,130.93,55.79,0.01,32.44,228.15,49.08,41052.511308007866,435.4410867080307,55873.62194290014,1097.0749149588626,110386.97711846072,2162.3639511367223,7,True,True,True,True
10338,870.57,9,61.04,5,27.39,2,0.01,65.4,168.09,0.01,64.76,275.22,95.01,54895.034867198214,916.7614844808467,57897.134670900814,1078.8948416033145,112266.6302837917,2035.2271636169505,7,True,True,True,True
10354,1816.91,11,25.96,6,85.38,1,0.01,98.47,256.44,0.01,56.46,277.95,112.33,40964.89053228367,400.6184042217111,55574.55819938582,1254.6715069792851,109134.51075729134,2481.1251333090986,9,True,True,True,True
10352,903.42,4,56.21,4,80.26,1,0.01,36.82,122.35,0.01,30.81,78.71,86.17,37632.646734142574,284.83320100457917,56447.82666751418,758.1454707838438,111161.33614190234,1490.4767984159073,5,True,True,True,True
10355,1690.78,11,59.96,9,65.93,1,0.01,24.9,238.48,0.01,96.13,298.51,130.77,46883.3742690826,644.4243666880316,55438.89742345634,1013.583323716837,109037.48713614167,2054.0328816551423,7,True,True,True,True
10356,995.22,9,43.35,9,44.38,2,0.01,120.69,95.2,0.01,95.13,86.42,103.74,30278.42351483255,265.0123034247485,55545.98776831753,716.032813503551,109978.98901562723,1397.3591274229004,5,True,True,True,True
10358,2379.43,10,46.15,2,120.65,1,0.01,134.15,155.76,0.01,110.97,297.01,139.99,47878.608727705054,1103.0512976783389,58421.544722398394,1202.1693889020867,112548.85743377835,2380.9064347404533,8,True,True,True,True
10359,2299.08,4,21.4,2,121.13,1,0.01,122.21,278.46,0.01,111.78,155.08,91.44,28874.565938460935,376.93540243985547,56494.20573295711,1044.20582791643,110276.46185396521,2059.6663238862534,7,True,True,True,True
10361,2213.52,10,48.43,9,60.41,1,0.01,27.2,216.53,0.01,97.59,200.79,148.51,24322.769144216963,453.2202472302147,56259.33594239958,1093.4399581508592,111141.14353034252,2152.790814966664,7,True,True,True,True
10357,1512.97,2,60.26,11,58.76,2,0.01,36.33,239.35,0.01,124.42,196.48,117.06,42229.127859488864,553.1887060118369,61204.90587663136,1184.6098380505005,117913.73761497161,2309.469204636068,7,True,True,True,True
10349,815.6,7,15.62,2,83.47,2,0.01,35.73,260.28,0.01,113.86,57.14,46.78,30117.28155928044,223.8380171576135,57819.42142421679,901.5735932191587,112894.12822015512,1785.2226510003384,6,True,True,True,True
10364,2217.46,12,30.46,6,94.58,2,0.01,56.17,102.2,0.01,62.73,241.33,90.4,28224.29102872063,324.70501560384884,55120.48739653921,254.02976612119832,109030.54282630545,457.8632171215441,5,True,True,True,True
10362,1682.84,7,12.32,6,44.83,1,0.01,52.1,258.65,0.01,102.3,74.65,58.44,10319.628286922205,191.37993183853771,55975.68489424232,667.1150954338392,110536.98908865833,1308.3015779370774,7,True,True,True,True
10365,2295.22,3,41.17,7,74.8,1,0.01,26.22,279.82,0.01,63.84,256.32,51.74,30871.07034393383,294.069060299917,56650.171961810665,910.1321379876806,110838.39817545749,1742.782339436578,6,True,True,True,True
10350,990.48,9,19.19,2,86.79,2,0.01,70.26,206.79,0.01,131.97,226.54,113.57,60101.89354856415,881.4141552191361,67028.08150048571,1463.8013431566662,121836.62370763192,2089.6174855027607,8,True,True,True,True
10351,679.81,4,18.78,8,27.48,2,0.01,117.45,141.19,0.01,82.99,157.85,67.47,30961.836214582843,247.77858007833697,60844.08852661824,962.3118599326261,117372.69749115044,1817.9725421821252,5,True,True,True,True
10363,1190.14,11,29.71,5,35.06,2,0.01,140.49,258.26,0.01,108.02,103.99,38.87,29032.532686936192,508.9032415343954,55875.53514960848,976.2087441243457,110114.06289487398,1955.929353750231,6,True,True,True,True
10367,1236.12,2,35.08,4,119.6,2,0.01,52.54,139.83,0.01,103.55,273.02,92.58,75315.85534574577,537.149800317625,59747.154248590676,182.24231813823997,115356.96276969583,325.93251940598367,5,True,True,True,True
10370,2382.79,12,22.29,9,84.66,2,0.01,100.61,103.39,0.01,66.54,57.86,89.03,9637.750575959117,149.8595873803843,54958.92494030766,934.369891616586,109307.27220415742,1853.4223083651839,6,True,True,True,True
10368,1957.98,2,18.68,6,70.03,1,0.01,106.08,125.43,0.01,137.15,199.13,96.84,22544.127686740507,675.5900322471014,58116.68047017519,932.7095723527035,113436.48999410732,1815.472986795247,12,True,True,True,True
10371,1909.71,12,56.66,4,47.69,2,0.01,46.56,181.11,0.01,75.46,210.23,41.35,26615.29745383946,165.73414059678046,55800.398239351205,625.1366302315284,109797.53493743653,1252.0168545910185,5,True,True,True,True
10369,2010.09,2,52.05,3,70.93,1,0.01,63.61,258.54,0.01,92.49,249.6,87.85,38987.8292430076,714.5193082443675,59767.12808155486,1024.7795503487914,115319.764479299,1958.4877687177175,6,True,True,True,True
10360,1474.08,2,56.8,6,107.02,2,0.01,67.61,276.88,0.01,52.97,281.66,61.73,74958.51741562109,1271.2571829823037,65858.22695481314,1523.0854964983755,123347.32162991462,2412.062211917167,9,True,True,True,True
10366,959.62,5,25.27,12,22.02,1,0.01,50.39,230.69,0.01,126.59,232.71,74.79,28502.873790731548,118.0169364441745,58061.722801489654,690.066219257357,113207.91999223782,1319.754736219702,5,True,True,True,True
10374,2005.86,6,44.63,3,96.22,1,0.01,124.54,88.41,0.01,57.06,188.93,71.37,30783.28095517994,567.571839868088,55338.67847004044,774.114704447324,108965.95865481738,1582.7600767921647,6,True,True,True,True
10377,1870.15,7,48.17,9,21.64,2,0.01,45.5,76.81,0.01,66.96,216.55,62.41,12534.776446035934,87.18602630384194,54715.02878615536,1002.738168676313,108567.54626313162,2045.3093489196954,7,True,True,True,True
10372,1681.91,12,21.0,8,102.03,2,0.01,44.14,197.38,0.01,96.33,179.28,69.65,33429.74157115031,831.5156298409089,54608.96773832182,997.6415217216271,108001.77864245861,1996.8321273655883,10,True,True,True,True
10379,858.34,11,49.06,4,104.74,1,0.01,77.45,135.54,0.01,50.15,83.17,84.37,51394.365091251806,710.6112698874824,55714.00566796691,294.9414162837435,110229.89129086483,582.9309541474133,5,True,True,True,True
10381,1176.99,8,43.85,7,33.18,1,0.01,74.63,210.7,0.01,133.73,114.88,86.41,31473.23918762782,328.81958950504696,55851.32332671657,444.97254273641386,110048.20728060746,862.1231636297368,5,True,True,True,True
10373,930.39,8,57.12,3,95.92,2,0.01,87.53,224.91,0.01,78.14,169.59,30.57,83332.74490752204,1049.4188834101471,57833.973731885526,523.8796002868908,112373.05024528605,1023.5386484239024,5,True,True,True,True
10382,1110.93,4,58.18,3,20.81,1,0.01,40.45,88.23,0.01,33.32,106.99,38.37,18961.44428175334,171.82081214894313,55808.415195932146,778.2425707740786,110202.15335637254,1539.2958892567603,5,True,True,True,True
10380,1090.62,4,59.77,3,124.52,2,0.01,115.86,196.4,0.01,131.63,210.14,41.25,95312.06910695443,1496.866023382717,59767.85751462084,694.0474235988996,115371.99610442875,1287.155609597757,5,True,True,True,True
10383,1907.06,2,45.69,9,40.3,2,0.01,52.43,230.76,0.01,132.14,69.51,141.98,18766.490208463692,192.94739709062515,59541.13581938406,818.0320530016882,115598.37208374648,1640.7807781062777,5,True,True,True,True
10378,1024.65,8,52.66,5,94.93,1,0.01,44.77,160.68,0.01,47.73,269.35,107.9,79309.4779698557,1818.042973662862,56979.38659869897,695.4326303106698,111039.18407825819,1288.9556233385824,9,True,True,True,True
10376,751.11,10,15.29,7,83.73,2,0.01,46.88,186.59,0.01,106.0,202.89,42.54,65197.10096899577,1241.610032991725,56523.091661551305,674.0048643426534,110898.74411964143,1347.4279291676241,6,True,True,True,True
10384,1101.9,7,60.77,6,63.77,2,0.01,109.72,153.4,0.01,144.02,120.89,68.43,49692.926523920636,391.9807887483793,56565.402878919,613.9482853553887,111485.48684143872,1212.6386871112445,5,True,True,True,True
10387,2038.31,9,42.03,2,57.02,1,0.01,35.53,179.54,0.01,122.31,155.86,106.52,20615.136994671884,405.35024239524546,56288.467762895045,817.53228226935,110055.72085879718,1590.6136664477506,7,True,True,True,True
10389,1625.27,9,53.32,12,101.65,2,0.01,103.91,214.61,0.01,112.97,50.22,85.26,32201.237935086636,502.46910393468625,55416.76469424625,728.9642381311897,109624.5166973374,1476.6052799218153,6,True,True,True,True
10390,1715.22,11,48.17,7,77.27,2,0.01,35.36,160.45,0.01,104.43,103.72,57.04,24134.743059556928,375.6329160888522,54331.118206838655,429.91580926044867,107801.79142859283,864.6651915797881,5,True,True,True,True
10391,1702.54,7,57.13,4,64.41,2,0.01,127.45,263.27,0.01,32.11,74.98,138.81,34385.46480035346,436.92441053482776,56114.81369072753,886.6824832728488,110495.04756282488,1689.9405131148483,5,True,True,True,True
10392,2132.27,6,47.41,10,41.58,1,0.01,55.79,288.2,0.01,111.58,256.12,54.79,28229.957623631584,564.0398053521178,56236.66712053621,1155.540123194473,110548.82266968429,2304.3205787529228,8,True,True,True,True
10394,2247.89,8,53.02,12,110.94,2,0.01,110.99,287.62,0.01,112.73,112.35,139.17,34391.57370740722,561.9854013975025,54226.44330929893,941.1693711250932,106908.70356481317,1816.774110864809,6,True,True,True,True
10393,1364.94,11,17.88,10,114.27,2,0.01,122.41,242.44,0.01,57.14,65.13,47.69,24515.80121813918,399.35433156881396,56224.76363479075,1058.512130389108,111127.95587952941,2018.546741465835,6,True,True,True,True
10386,621.8,3,22.3,10,82.67,1,0.01,39.77,54.76,0.01,38.17,67.0,94.11,28847.278943558067,484.65257865668804,56805.99689102371,720.4520750532556,111757.04215171984,1417.6385099201361,6,True,True,True,True
10385,624.08,10,55.99,8,23.22,1,0.01,25.12,145.52,0.01,143.32,177.01,43.65,49185.026131651364,536.1911866498132,56795.381133834846,575.6162258621235,111696.56808305113,1116.8803880430032,5,True,True,True,True
10398,2056.37,5,43.98,5,69.43,1,0.01,26.13,184.73,0.01,76.67,117.97,82.2,19611.870271995387,468.23761012209326,55461.92401401635,897.0908119579312,109715.26177685401,1727.186994829124,8,True,True,True,True
10399,2213.62,12,26.29,3,43.31,2,0.01,103.41,161.86,0.01,124.28,190.67,99.24,15856.566760210357,193.00711377319897,55576.69112322923,1137.1060179196857,109195.8204566431,2228.7448715662563,8,True,True,True,True
10397,1021.02,11,58.65,12,89.5,1,0.01,123.33,52.21,0.01,108.68,223.61,76.61,68785.50752909768,1048.7766240757371,55509.79049072115,499.16236428040537,109766.06976250774,994.5335028572514,6,True,True,True,True
10396,1322.32,7,14.27,9,34.78,2,0.01,39.92,285.47,0.01,79.49,109.07,38.51,14619.251497077217,169.5125047684561,56272.55337760456,1221.199133983189,110717.69236865567,2386.4960595037414,8,True,True,True,True
10400,1482.8,5,53.94,11,37.07,1,0.01,144.54,128.68,0.01,95.28,200.66,56.58,33035.58645736367,511.0453403368555,56485.72864493159,1105.9291974484904,111143.35511717458,2189.704744346038,7,True,True,True,True
10403,1492.02,3,48.36,4,51.82,2,0.01,88.2,103.9,0.01,75.07,58.74,88.98,18821.439708158363,235.2108013921524,56617.18674220354,681.8563081562811,111547.08567581457,1343.3787492974866,5,True,True,True,True
10402,1195.49,6,17.84,12,92.52,1,0.01,88.41,59.13,0.01,83.45,255.05,42.36,51495.508185412276,602.9879120335842,55652.79608288318,933.6574074458036,110085.30136113393,1879.0359500190825,6,True,True,True,True
10404,2020.09,11,11.34,8,85.69,1,0.01,94.95,179.06,0.01,39.89,183.39,133.03,21189.944850610584,582.8934638835773,54701.1270631937,875.8653405770782,108242.7983222762,1720.0046078731123,11,True,True,True,True
10395,981.7,2,56.1,7,57.98,1,0.01,135.69,129.62,0.01,137.06,244.07,64.78,67568.99821621228,673.7758716411661,73470.08098624043,665.2411731654465,132809.48666223016,1150.7094715141623,5,True,True,True,True
10407,2101.54,4,32.54,7,24.59,2,0.01,111.35,198.96,0.01,140.68,263.67,138.71,17648.412853808528,315.21551550758124,56671.30905548594,458.5516995681712,111065.51041259848,922.825175131921,7,True,True,True,True
10375,774.21,3,30.97,5,68.22,1,0.01,94.42,200.52,0.01,105.88,267.53,135.62,81351.003661161,988.408840788778,70947.2052488341,1760.8835398937663,129636.18620755251,2669.604111678856,9,True,True,True,True
10409,1956.31,4,27.9,7,63.4,1,0.01,96.11,104.5,0.01,149.57,133.95,64.71,17918.06427046335,414.16843881963473,56419.33071294714,991.850274720468,111530.31141217414,1941.9506229769956,8,True,True,True,True
10405,772.36,12,33.14,8,109.68,2,0.01,78.97,154.93,0.01,82.65,57.41,68.05,44634.19436744768,526.0847257942055,55228.62972787187,326.69835303171,109348.769293726,650.9109979149993,5,True,True,True,True
10406,1073.48,7,48.02,6,107.53,1,0.01,122.13,209.65,0.01,25.72,248.98,145.72,87860.8197763466,1351.9887879199878,56495.72002932738,668.8956469736828,110328.38610410516,1293.1434327738816,6,True,True,True,True
10411,2396.48,5,40.14,12,39.17,1,0.01,36.49,143.42,0.01,92.37,270.23,45.36,16681.557030650187,190.7785235775801,55045.457740674356,1386.621308443333,108938.58394811726,2769.40709932148,10,True,True,True,True
10414,1162.77,7,33.36,4,100.11,2,0.01,125.21,128.48,0.01,75.95,155.87,66.49,48131.4988783726,529.3600286407788,56344.88423913436,969.0771675888797,110842.0824551055,1957.393343513525,6,True,True,True,True
10410,1120.45,5,53.61,11,82.61,2,0.01,149.45,257.99,0.01,143.15,133.58,124.73,67652.15868895185,490.93534232131736,59014.45916112277,864.9583373137323,114442.07268797288,1665.5855589358616,5,True,True,True,True
10388,905.73,3,29.7,4,51.9,2,0.01,134.37,295.49,0.01,55.44,63.53,45.78,39341.5304314716,576.0633598220966,80410.5273501072,1488.313695548447,142306.72312316336,2268.800380585949,7,True,True,True,True
10412,1013.46,5,59.72,9,56.82,2,0.01,41.22,270.62,0.01,133.33,203.2,53.89,66550.02260225892,730.7506857197968,58183.11346805333,764.1604856501979,113356.30473149018,1554.4639451844553,5,True,True,True,True
10413,856.53,3,34.27,6,104.12,1,0.01,27.34,138.67,0.01,134.88,146.5,95.6,60904.58482351103,659.4201175156871,58473.86670901774,306.4448562273582,114055.29637757488,582.0784164101905,5,True,True,True,True
10417,2297.99,10,14.09,5,44.56,1,0.01,121.59,148.3,0.01,66.81,201.51,34.87,12701.222251141402,218.13845886971686,55707.78338525209,1463.0400731610237,110182.10187065566,2916.953223358621,10,True,True,True,True
10416,1426.6,8,61.0,4,60.18,1,0.01,35.05,289.37,0.01,31.04,273.41,66.54,56042.24269519952,869.4893684683203,57324.29115694645,690.882703864547,111670.84592025606,1300.1612206668729,5,True,True,True,True
10419,1735.63,3,23.31,3,32.42,2,0.01,78.38,177.61,0.01,147.19,210.86,122.78,17176.555628979742,220.80940327521802,58289.21637772572,1046.5119461835955,113688.63331683406,2056.3581688458603,7,True,True,True,True
10418,1343.68,6,29.02,5,73.15,2,0.01,90.04,193.84,0.01,138.66,185.78,89.61,38812.381484602774,727.1795125482283,56715.1774994666,812.4749888541968,111305.34208882974,1660.7991981694336,6,True,True,True,True
10422,1877.36,3,49.78,5,41.98,2,0.01,65.44,298.19,0.01,148.39,236.73,38.46,33473.717513822296,455.43935178873534,58800.08960501914,472.31053082756176,114132.07911226127,820.8743794906051,5,True,True,True,True
10423,2233.26,3,41.72,11,97.05,1,0.01,66.51,292.36,0.01,49.94,282.2,89.56,42290.4705647367,591.3615941558269,57924.952209290335,1354.6898894089165,112870.6654616414,2619.017331692301,8,True,True,True,True
10421,901.76,8,25.3,11,95.33,2,0.01,86.61,94.87,0.01,143.55,273.82,40.68,82108.54400252984,802.1534584823478,56015.310166134965,332.888981380463,110374.97188102783,657.0716288885508,5,True,True,True,True
