scenario_id,arrival_rate_mean,res_Clerk_amount,res_Clerk_cost,res_Credit_Officer_amount,res_Credit_Officer_cost,res_System_amount,res_System_cost,el_sid-4B24111F-B305-4608-9E12-744B47C44D0D_duration,el_sid-D048D99D-F549-43B8-8ACB-5AE153B12B0F_duration,el_sid-3744BAA1-9382-4FAB-B7FE-B6A333F10D25_duration,el_sid-622A1118-4766-43B2-A004-7DADE521982D_duration,el_sid-02577CBF-ABA3-4EFD-9480-E1DFCF238B1C_duration,el_sid-503A048D-6344-446A-8D67-172B164CF8FA_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
14440,1569.9,6,10.13,6,43.11,1,0.01,107.64,284.69,0.01,88.49,193.56,73.66,18186.214451800475,380.96340071674666,56416.78139941608,761.5088389155167,110480.50727362408,1436.6932447953498,7,True,True,True,True
14441,1012.93,4,31.93,2,75.99,2,0.01,105.71,174.16,0.01,146.95,107.39,120.86,41352.419078243445,757.6015954283005,59505.19959382364,1186.1624377229225,115148.12731178776,2287.616573453691,7,True,True,True,True
14442,1445.96,5,10.4,12,120.25,2,0.01,29.79,131.36,0.01,66.39,102.42,95.51,23834.38300619462,610.2574073185207,55229.21801163159,1011.7361047283248,109386.02799302178,2031.5309077196605,9,True,True,True,True
14443,1510.26,6,55.21,2,114.61,2,0.01,43.8,275.97,0.01,114.47,222.93,89.26,66118.075803733,908.32335328827,59647.19001318586,763.454574376343,114634.0343582995,1430.5882848995172,5,True,True,True,True
14444,775.64,2,25.51,8,28.36,2,0.01,87.8,263.15,0.01,148.77,83.56,51.52,33642.47855908507,190.83115931426772,128165.71903044546,1957.4313655857757,205684.06988323055,2720.5753264474097,6,True,True,True,True
14445,1389.8,12,21.97,2,65.94,2,0.01,129.44,73.64,0.01,136.98,64.03,88.72,16275.338825277498,306.17630792402383,55652.438326445445,1126.7618198792618,109750.3685937144,2285.9512793809886,7,True,True,True,True
14446,1187.29,6,37.53,8,23.29,2,0.01,36.83,290.88,0.01,141.0,142.72,94.15,29103.569182663407,142.39815574550266,57478.29688279,654.908722287396,112553.43817026608,1256.4685449161414,5,True,True,True,True
14447,1850.36,11,43.22,7,92.25,2,0.01,141.97,172.74,0.01,137.94,186.92,144.67,39249.27630617115,293.9267313312013,54789.65660325225,1038.1038190394502,108240.37399717352,2042.965192407853,6,True,True,True,True
14448,2285.09,3,47.89,6,40.47,1,0.01,137.68,215.3,0.01,110.29,152.29,90.59,22710.88680959081,501.73295896310987,57604.511626334206,1181.7943638744289,112603.92166199187,2368.4349468931846,8,True,True,True,True
14449,1511.85,7,31.05,9,90.51,1,0.01,85.55,264.36,0.01,116.32,57.26,75.76,26118.53760371389,391.3966356995047,56466.91321832052,793.6648696209628,111226.38478561815,1630.9916316986455,6,True,True,True,True
14450,1573.18,3,53.3,12,48.91,1,0.01,119.21,234.8,0.01,56.67,258.83,91.45,43573.86242161607,998.6369437591908,59552.37879160589,569.731487756549,115304.47735987394,1073.726712291578,8,True,True,True,True
14451,1980.11,2,34.77,6,85.01,1,0.01,135.71,121.46,0.01,59.7,76.97,62.74,18091.17562315682,177.81146673469982,58040.61233010767,741.0848775735923,113312.62266521128,1467.6898015109332,5,True,True,True,True
14452,1256.18,10,53.42,3,83.04,1,0.01,126.74,92.27,0.01,121.01,198.3,116.66,52312.31875545004,966.6615153047082,57102.14571832412,970.0915168403312,110943.91159412354,1811.3343264357077,6,True,True,True,True
14453,1430.15,3,32.68,9,39.4,2,0.01,45.32,285.9,0.01,33.91,135.61,146.27,24684.72134042481,255.07801614564,60279.374305800535,509.5257041361681,116898.84755709268,968.7267808855972,5,True,True,True,True
14454,937.75,2,34.31,3,29.75,2,0.01,41.93,141.62,0.01,96.02,132.71,26.3,24777.50385131338,315.19977196449787,61723.94813063576,382.4620196640133,118963.22107584124,756.2643024790276,5,True,True,True,True
14455,1478.49,6,35.31,8,86.09,1,0.01,102.02,108.78,0.01,118.02,191.92,79.94,37955.32300288142,199.0002548302141,56052.17311360359,127.38591522558418,110775.28046868884,287.84473126374746,5,True,True,True,True
14456,1744.9,9,11.58,2,38.78,2,0.01,81.13,177.41,0.01,28.98,182.25,74.95,12925.825918435052,237.89168241282053,56377.805730984976,795.6634170108088,109761.28326052964,1547.3494808749124,6,True,True,True,True
14457,1250.49,6,56.64,12,88.23,2,0.01,42.83,266.34,0.01,36.08,57.37,68.37,39562.57631654093,345.98060149093305,56531.57598769588,494.0975284188377,111186.5435485336,967.220557314339,5,True,True,True,True
14458,2316.2,4,58.49,11,29.44,2,0.01,146.46,114.88,0.01,120.0,266.1,130.96,21790.78944907872,182.15691584873915,56612.14130253929,1059.6033512668898,111417.60178131863,2143.096998326401,7,True,True,True,True
14459,1550.7,8,46.11,9,61.56,1,0.01,34.69,287.0,0.01,132.9,246.03,83.34,43946.12574449164,410.91878173640913,56486.72713859449,1267.316372294603,111037.96516356016,2468.544672617128,8,True,True,True,True
14460,800.49,2,29.65,6,27.12,1,0.01,104.66,145.63,0.01,88.82,152.61,80.45,32533.0367589976,284.28539996105184,81442.34979279336,833.6089170967566,144189.14498738493,1349.8436287965003,5,True,True,True,True
14461,2380.38,2,44.0,6,93.48,1,0.01,69.99,50.86,0.01,112.61,232.02,116.43,26784.908547571154,358.3962138876108,55556.10783197845,769.328717405069,109658.98756947588,1540.5375371036791,5,True,True,True,True
14462,1740.01,10,11.01,5,80.72,2,0.01,88.01,222.32,0.01,112.68,103.01,28.25,17073.46094801753,360.3815742228068,55719.97838881125,762.5899726997111,110358.34269264714,1558.8893859494046,7,True,True,True,True
14463,908.28,11,28.2,2,50.63,1,0.01,48.22,157.7,0.01,123.66,240.17,67.98,46198.00231680123,412.8095960172081,70623.14205283023,1268.0867216147626,124697.66787262492,2013.1820050003523,7,True,True,True,True
14464,857.89,4,30.77,5,38.94,2,0.01,107.8,58.6,0.01,72.68,200.57,143.99,34193.27547683859,459.7327124618759,57859.43199358032,850.3322535012742,112969.90930764149,1601.2117788573878,5,True,True,True,True
14465,2255.8,7,60.03,7,115.92,1,0.01,122.53,166.91,0.01,103.25,69.71,32.85,26357.40601725079,306.20283548876534,55995.50777614724,1349.730738283604,111043.54105969078,2707.8109876594767,9,True,True,True,True
14466,1669.87,6,25.76,4,120.03,1,0.01,52.3,209.4,0.01,144.66,128.93,106.59,33782.62661530032,379.7783757017417,56235.39593143378,1075.5954294082148,110889.54538733853,2144.5743390705843,7,True,True,True,True
14467,950.8,12,60.61,5,47.43,2,0.01,91.26,144.83,0.01,122.65,296.0,114.5,67233.00174892128,634.5250017431624,58111.54368949519,1203.002081055002,112342.70978811115,2286.839973235872,7,True,True,True,True
14468,1284.89,8,57.69,3,124.05,1,0.01,138.5,93.29,0.01,28.63,201.66,144.18,66226.03030213832,850.0515451644179,56916.84224845008,1135.518107318857,110972.10575639534,2234.598813839054,8,True,True,True,True
14469,1716.53,11,59.31,10,75.41,1,0.01,59.3,68.38,0.01,103.88,201.88,66.44,30875.997399337724,658.6773959746245,55134.08735754484,708.167440332318,109417.46660482012,1411.301465118605,7,True,True,True,True
14470,1738.12,11,46.34,11,74.3,2,0.01,146.34,64.46,0.01,124.0,143.24,77.44,27918.45152761451,263.26632552640336,55451.90709748497,1427.7675529274748,109980.88166043186,2859.379576361489,9,True,True,True,True
14471,1725.47,6,15.93,2,32.56,2,0.01,75.96,127.85,0.01,40.02,190.69,39.7,12257.051981629984,179.43340970148398,57791.965211198,1080.6858642808545,112669.82160234787,2098.5615555275785,6,True,True,True,True
14472,2007.96,4,22.99,9,28.91,2,0.01,101.57,136.51,0.01,68.55,153.55,106.78,11197.43949383531,213.29830956289663,55873.315261486576,1365.7502492519257,110189.56290638432,2675.059593062956,9,True,True,True,True
14473,944.34,2,41.32,3,60.74,2,0.01,54.5,162.28,0.01,74.21,162.44,108.63,45521.090009123465,552.0598037794556,66292.21022903277,1548.9745775947897,124236.89147971106,2350.751187024485,8,True,True,True,True
14474,1698.82,5,51.35,5,92.04,1,0.01,111.57,182.91,0.01,58.8,174.33,103.46,41219.42778349421,599.5392177637052,55558.03100278115,1319.8186179383283,109195.0266313366,2601.199643237469,9,True,True,True,True
14475,778.6,9,61.59,5,27.34,2,0.01,130.98,268.78,0.01,26.84,230.17,84.06,85413.9600499428,362.7828440067784,57931.41055340937,685.1886778392754,112354.04183352084,1322.792148735464,5,True,True,True,True
14476,777.16,4,23.36,8,55.16,1,0.01,70.17,250.96,0.01,40.08,162.64,58.41,46952.79595787411,641.5324985450376,61785.24302407356,652.581157512524,118637.99575291816,1208.5647903002573,5,True,True,True,True
14477,1599.57,6,29.74,8,27.44,2,0.01,81.02,189.7,0.01,53.39,101.26,105.78,15099.304793006666,268.7460618486135,55780.5686244195,420.4893457173004,110129.60645413662,802.7783423428924,6,True,True,True,True
14478,1976.94,5,49.76,11,97.22,1,0.01,82.34,159.58,0.01,85.49,225.2,101.77,39210.55931996701,838.7245259124661,55311.9977404417,1280.8127537131709,109128.55418655775,2578.989644926478,8,True,True,True,True
14479,611.76,12,25.35,11,36.86,2,0.01,67.57,276.88,0.01,31.93,171.03,96.2,54022.36067733479,213.88037288665717,57115.71112402877,992.3055681380312,111809.69911007324,1968.246537678813,6,True,True,True,True
14480,1693.61,5,43.29,12,34.76,1,0.01,60.45,143.62,0.01,119.67,247.45,113.13,23271.50041166924,176.58171771787633,55345.8269392596,1045.355874396586,109138.39101559254,2041.3886955721025,6,True,True,True,True
14481,2240.19,6,22.91,9,101.2,2,0.01,56.78,151.74,0.01,25.47,192.15,48.39,23960.74166000893,447.26716487062765,54074.405790297504,1038.9104002165732,107152.3367447413,2094.386483932256,7,True,True,True,True
14482,1185.84,7,27.88,6,94.95,2,0.01,75.75,178.96,0.01,48.77,129.91,114.11,37174.18973208786,517.8794370083165,56661.08028821922,645.6175480432261,111707.07237386076,1271.704294265266,5,True,True,True,True
14483,892.2,6,40.01,3,64.2,2,0.01,35.53,62.8,0.01,41.31,52.55,126.56,18992.493001828683,72.15209167950458,55066.98765439556,352.3748451817484,109277.14648373373,689.0270490229717,5,True,True,True,True
14484,2171.08,8,13.17,11,92.12,1,0.01,67.17,123.4,0.01,48.58,237.25,93.09,25514.18499893508,784.075122445226,54935.3650676875,822.3824741671107,108791.611856786,1654.400627022352,13,True,True,True,True
14485,2230.47,6,38.7,10,49.56,1,0.01,136.93,137.12,0.01,63.15,198.86,93.98,20252.067143915225,413.9682144192605,55956.795601580656,908.6996467581674,110668.33684034095,1819.1522229484265,7,True,True,True,True
14486,1615.72,8,27.05,3,46.37,2,0.01,49.73,201.52,0.01,112.6,243.63,44.26,25565.086060448026,523.6716513495495,57216.975185668816,757.5098306456279,111333.75961475236,1551.6662314793673,7,True,True,True,True
14487,2033.15,10,41.53,5,27.83,2,0.01,32.98,105.46,0.01,40.64,190.82,60.99,12131.13055737591,287.8899130890732,55666.5733401875,1117.3195006091005,110184.36664395808,2192.1258332454686,8,True,True,True,True
14488,1614.43,11,10.14,10,112.03,2,0.01,85.14,283.31,0.01,34.67,167.67,86.39,31471.84332960722,572.1561595897491,55875.55917267381,851.6623789321618,110267.50033311358,1687.3725933049743,6,True,True,True,True
14489,991.81,12,52.68,2,85.38,2,0.01,28.46,223.8,0.01,146.65,110.54,119.62,54563.60534354009,561.768112992908,58277.71392097979,1069.917495319357,112597.3957544291,2064.1469251611607,6,True,True,True,True
14490,1753.77,6,56.57,2,36.2,1,0.01,58.96,131.77,0.01,112.01,169.94,62.11,21709.468845046307,515.2748823628514,56862.21164663117,815.0934791039399,110843.34647770911,1619.3254031376096,8,True,True,True,True
14491,1406.4,7,40.29,3,113.25,2,0.01,41.88,124.48,0.01,102.98,278.66,70.5,63282.00266100124,702.1778795641115,59013.6817934921,909.5005149905516,113973.17481753005,1765.9552627580704,5,True,True,True,True
14492,1449.88,8,18.73,11,47.93,2,0.01,125.23,283.21,0.01,75.3,254.85,55.85,30853.688465921703,382.77566154610616,56429.10214120458,1057.1286000481196,110614.4126428629,2031.755244601946,6,True,True,True,True
14493,1102.03,8,13.55,8,116.08,1,0.01,126.14,121.08,0.01,57.91,197.62,33.76,55056.41709389952,901.7965336876092,55833.414313257446,953.0497114061848,110161.59676646384,1882.145534923387,6,True,True,True,True
14494,1303.49,7,17.18,2,22.22,2,0.01,81.91,273.65,0.01,66.03,184.0,96.31,17567.834004834694,213.40469088530705,58488.39013303328,684.2327899410815,112756.5889307396,1225.9253644085618,5,True,True,True,True
14495,2227.65,3,32.64,8,74.98,2,0.01,103.17,295.42,0.01,60.18,85.56,140.56,19600.577590188917,444.818443036805,58587.08046704187,1052.045123360739,114180.76354739245,1998.3887232259156,8,True,True,True,True
14496,627.04,6,24.69,7,42.05,1,0.01,136.53,82.69,0.01,64.03,151.46,127.02,42919.80748617712,274.1466621935848,57906.63972961957,526.7641993596267,113098.40887258034,1046.1735933369073,5,True,True,True,True
14497,1214.52,3,24.11,8,109.93,2,0.01,64.42,136.55,0.01,98.34,236.14,81.1,59760.32867960793,793.5997320640083,57718.86414683738,824.7313282251735,112787.62843669557,1622.2863766830465,5,True,True,True,True
14498,1612.66,3,49.01,6,73.3,2,0.01,43.53,298.7,0.01,48.42,154.45,133.36,38641.02342085564,555.0383370367392,59007.82706048505,1070.3584224360443,114544.7492844722,2079.16122367718,6,True,True,True,True
14499,1465.3,3,36.5,7,124.03,1,0.01,76.11,63.52,0.01,107.28,126.03,63.7,34644.292055131176,285.60125840311895,55491.54550963769,1055.8009483909248,109667.9265945136,2081.3476698634736,7,True,True,True,True
14500,1948.36,10,16.25,9,56.47,2,0.01,134.02,267.39,0.01,127.7,153.97,62.21,18664.84453959188,273.4835638509851,56093.95363949843,1159.1651771524066,110605.75213514808,2226.266555850222,8,True,True,True,True
14501,803.78,5,11.54,7,91.15,2,0.01,30.49,77.0,0.01,96.99,184.89,73.01,54680.70003618715,179.5606819957204,56223.63742515516,145.39318783702842,110805.3148261328,299.5929417056606,5,True,True,True,True
14502,1222.21,3,10.52,10,42.89,1,0.01,89.57,212.05,0.01,119.48,140.37,73.59,18094.95298686471,337.26568070579737,59406.51736723782,1079.4911072223588,115013.77489349786,2158.880587643929,6,True,True,True,True
14503,1025.23,3,26.94,10,78.1,2,0.01,110.4,224.08,0.01,139.38,222.97,130.91,60810.10600827402,1050.563369107913,63603.7980270751,996.3828314740044,120937.4921736758,1650.9599200907933,6,True,True,True,True
14504,1891.21,6,29.69,5,120.72,2,0.01,77.82,269.65,0.01,29.3,72.47,43.46,22764.54337287069,335.17989829119426,56337.91572896119,1155.358009528256,111059.3829209864,2282.2650970273803,7,True,True,True,True
14505,2398.32,7,15.43,4,48.3,2,0.01,81.86,290.76,0.01,46.11,282.75,75.47,17909.158581357733,408.2484383961902,55843.47126534789,1330.746476615348,109554.1388048533,2666.9637371118347,9,True,True,True,True
14506,1357.72,12,21.25,4,40.61,2,0.01,118.64,90.96,0.01,122.19,296.63,118.44,27914.984551260284,500.7813880479847,57476.22949014817,1070.3346874475928,111560.31166587364,2066.59418890507,7,True,True,True,True
14507,2182.63,5,33.47,10,57.94,1,0.01,99.83,265.28,0.01,127.81,262.06,74.72,29003.27480857403,440.7517420398818,56522.133238202856,1071.6402364347352,110909.20396593616,2002.184611407063,6,True,True,True,True
14508,1787.42,3,30.09,6,121.15,2,0.01,25.27,128.52,0.01,71.73,137.69,63.58,27785.191438031685,579.2835011898352,56209.78033612981,961.8481475625924,111098.86168875014,1919.637914731433,7,True,True,True,True
14509,1214.68,5,15.31,11,63.45,1,0.01,95.34,170.18,0.01,61.37,147.56,25.74,25274.843919560237,359.7664648780777,56799.244036504766,763.4439494347185,111680.41591184492,1534.4373658488596,5,True,True,True,True
14510,2340.55,7,26.76,3,115.04,2,0.01,105.57,145.62,0.01,58.47,73.38,121.94,15291.241204547588,225.35035770879628,55106.46837711049,1251.314715553747,109290.55813370482,2491.949068318489,8,True,True,True,True
14511,1257.87,4,62.3,7,93.98,1,0.01,67.52,114.86,0.01,55.09,66.31,107.49,31869.33517962564,460.4880194395603,56030.21439647568,377.1851558871197,110610.72343652084,704.5290312708577,5,True,True,True,True
14512,896.5,12,20.08,11,113.81,2,0.01,92.03,137.98,0.01,36.49,285.4,31.22,92495.71103212064,1283.778108067736,56059.18055841,899.9972840887788,110477.2957242902,1736.5873533872611,6,True,True,True,True
14513,2130.68,3,61.93,5,55.37,1,0.01,140.67,197.16,0.01,116.51,255.23,125.04,36637.40839234195,735.4332031757398,57871.00506028626,877.7210389045213,112812.80305812928,1688.923879932738,7,True,True,True,True
14514,1075.28,9,40.0,12,35.85,1,0.01,140.73,203.52,0.01,63.4,198.56,82.45,42714.853207393775,378.5938592554231,56569.37527838316,588.9594425978361,111160.2641917497,1180.7032274054568,5,True,True,True,True
14515,2222.06,3,30.59,2,38.05,1,0.01,115.55,208.48,0.01,35.64,84.77,115.52,13028.823795501994,223.1719232802008,56941.98667139703,1566.394441159907,111576.91727174316,3066.5469298549547,10,True,True,True,True
14516,1593.38,6,21.21,8,31.46,2,0.01,36.22,203.95,0.01,29.54,283.21,56.77,19295.204990988103,173.37539093909274,56197.44095611749,517.2589808594016,110642.36969281436,1038.397044126668,5,True,True,True,True
14517,1044.46,4,31.97,4,34.67,2,0.01,88.43,216.28,0.01,26.0,60.87,43.81,24601.442850348925,103.95687663956338,58591.52878177889,407.5174600185371,114115.88633890738,757.0095251217502,5,True,True,True,True
14518,1908.71,12,17.37,7,61.3,2,0.01,79.87,173.12,0.01,72.95,257.11,48.66,24356.161579816355,360.4497624995196,54614.955728162335,993.6938031698894,107805.71172890654,2003.3190657880093,6,True,True,True,True
14519,1789.48,6,40.99,4,44.31,2,0.01,135.69,244.05,0.01,66.59,242.8,49.28,32293.38045481139,405.00594963815655,56735.18901646659,1480.6514183274446,111150.98423046964,2934.956979007659,10,True,True,True,True
14520,1791.18,2,19.17,2,72.68,2,0.01,95.14,219.18,0.01,100.9,287.05,28.19,34749.62492694996,499.055806549816,63403.004978939,1723.046090716142,119734.316903913,3009.89540403475,10,True,True,True,True
14521,731.37,10,52.27,2,69.33,2,0.01,37.54,110.43,0.01,129.69,296.94,93.14,89831.44848212689,949.9189656272432,107126.810708557,4361.18589215758,161012.67452724278,4540.739094537642,15,False,True,True,False
14522,823.87,7,16.04,5,33.27,2,0.01,33.41,192.39,0.01,94.14,158.04,126.89,25057.819564695244,584.0805991597427,56843.46305043007,708.5812748865185,111288.21324790556,1398.3741601714407,9,True,True,True,True
14523,863.32,12,25.53,10,67.12,2,0.01,108.43,60.76,0.01,82.24,230.92,118.87,53066.22348345121,643.9685933538385,56275.23865003519,804.7566504847147,110900.222034298,1572.17943211875,5,True,True,True,True
14524,1399.69,11,42.71,9,124.89,2,0.01,80.3,192.23,0.01,72.28,64.8,147.25,33336.08322993667,402.1915117610573,54745.89993867024,966.1851475301464,108471.14993439017,1922.7971193488615,6,True,True,True,True
14525,1353.07,8,39.92,9,97.78,2,0.01,80.29,214.5,0.01,56.99,209.01,71.94,53594.183857068885,423.3482593557175,56319.320310910174,999.4755400805068,110927.744688067,1942.02010482484,6,True,True,True,True
14526,1592.44,9,21.67,4,69.98,1,0.01,26.65,130.5,0.01,146.05,229.29,50.35,30063.53114348745,538.0996274164434,56392.19446990351,998.3769244068394,110507.93619534904,1867.1333592514573,6,True,True,True,True
14527,1306.3,11,58.32,3,48.89,2,0.01,121.3,84.6,0.01,122.1,298.25,51.81,46299.170841581625,446.3047814090875,59107.38315641032,1311.2614977421729,113357.11469219584,2450.1579117084166,8,True,True,True,True
14528,1894.12,8,44.33,8,81.93,1,0.01,41.59,128.46,0.01,83.96,122.13,131.65,21886.57347232419,395.52567056461737,55428.98289439219,742.674257936745,109937.5926362817,1491.37809665205,6,True,True,True,True
14529,1091.68,11,55.23,2,70.61,1,0.01,92.55,69.36,0.01,80.84,133.63,25.21,38894.19372485971,472.9419824869,57205.68300523747,591.0700289387464,111024.6520691569,1097.994814786286,5,True,True,True,True
14530,1398.12,12,55.84,10,30.81,1,0.01,82.86,83.56,0.01,27.48,213.67,101.04,24950.45859968279,467.8465107068325,55462.26585893599,507.3921907735715,109904.58287369915,961.196128574652,7,True,True,True,True
14531,1986.75,9,54.03,4,52.67,1,0.01,45.85,278.37,0.01,146.49,144.15,83.84,28519.12645667787,299.69302925084463,55431.94760139391,839.7162697298786,109252.84151001084,1694.5187876604582,6,True,True,True,True
14532,1147.71,6,38.21,12,99.93,2,0.01,65.72,107.89,0.01,94.12,198.0,132.29,53348.35594294992,738.8032844365317,55504.77847425766,568.2082818836203,109608.20289229418,1104.284161955193,5,True,True,True,True
14533,972.41,12,17.85,10,33.86,2,0.01,103.03,277.32,0.01,133.56,210.14,135.62,33046.40662451595,350.9750402436778,56313.37385421708,377.5889216181786,110392.56502630776,732.1259216202848,5,True,True,True,True
14534,1237.57,2,18.35,2,81.51,1,0.01,130.49,127.12,0.01,147.21,289.71,65.69,54373.13752425846,1096.404102368386,73625.93312082234,1971.0513366856944,130573.51148615876,3093.873027220249,10,True,True,True,True
14535,1033.13,8,42.75,12,56.76,2,0.01,58.39,158.45,0.01,39.94,204.53,137.37,44844.56228376787,485.1827598656366,55736.75847210081,416.3159235857456,109880.77270889645,863.2503469172361,5,True,True,True,True
14536,2381.14,10,54.38,7,31.84,1,0.01,86.2,64.08,0.01,77.03,155.69,104.77,12339.376238066818,155.666291309649,54489.32384033633,1290.8912191015972,108123.65972131664,2585.5567114275623,9,True,True,True,True
14537,1422.48,11,42.52,6,55.07,1,0.01,35.77,148.22,0.01,85.83,180.13,139.44,28896.308772343607,458.9888654857752,54937.78042033714,741.4887734747608,108390.38736561796,1488.211312360172,5,True,True,True,True
14538,2382.1,12,22.71,11,53.38,1,0.01,32.85,115.3,0.01,101.57,134.32,109.1,10606.923110448604,206.295966572214,54589.26903491117,1494.0586255381777,108263.51891598014,3012.925701877093,11,True,True,True,True
14539,1934.65,8,56.68,7,78.67,2,0.01,48.4,160.82,0.01,56.88,236.62,49.89,35480.9783864174,426.6933835326576,54715.13502434705,1123.0004826115753,108187.86554138632,2184.7748613139925,7,True,True,True,True
14540,2258.75,12,12.19,5,124.87,2,0.01,132.51,268.05,0.01,131.92,187.91,45.75,30330.258180177967,622.5884691996558,54967.41152571685,897.492767318798,108457.09256741732,1700.0403963318404,7,True,True,True,True
14541,1394.22,6,52.69,4,72.24,2,0.01,94.61,240.67,0.01,43.74,198.17,36.0,50298.67008000656,749.2406586976588,56354.63007108596,909.5048416046272,110421.43409218076,1791.8771295636411,6,True,True,True,True
14542,1985.1,10,21.11,6,40.61,1,0.01,74.37,285.02,0.01,40.31,51.6,38.48,10810.129068004948,57.4914427586536,55398.019462822376,1218.9937736695158,109739.79497879231,2463.8082386699616,8,True,True,True,True
14543,2019.69,6,35.32,3,112.56,2,0.01,82.45,95.88,0.01,113.04,291.69,92.01,45898.44312982063,723.2450707395637,57066.62883967389,737.5960488082328,111204.41909747302,1437.336156286183,6,True,True,True,True
14544,2069.87,11,20.64,11,115.95,2,0.01,129.31,235.85,0.01,44.97,279.22,94.33,43416.44141687469,928.2960286886512,54738.19237504262,1296.7230691299733,107957.15003647874,2567.5308972557336,9,True,True,True,True
14545,1624.41,9,53.21,8,73.91,2,0.01,102.35,65.14,0.01,37.35,183.79,45.99,30435.59958539366,445.4550011569363,54614.80143734282,726.6731473468756,108357.72970325104,1391.943644106556,6,True,True,True,True
14546,926.33,5,12.14,10,62.79,1,0.01,116.11,227.83,0.01,85.91,182.5,87.78,39798.1448482026,615.9585715889358,59697.46071433256,762.4371968652719,115784.37071753832,1520.855922775546,6,True,True,True,True
14547,740.08,5,32.44,11,113.72,1,0.01,125.46,176.34,0.01,48.09,231.5,61.07,109717.8206296325,1275.4420257126062,59925.84323287675,707.2555705075855,116054.47540610888,1407.4166517026856,5,True,True,True,True
14548,2354.33,9,55.22,3,47.93,1,0.01,107.86,252.96,0.01,68.85,98.45,142.04,23228.397110239323,239.43013654973169,55514.34905084608,1339.3537607414144,109724.77974532406,2665.5298812283577,9,True,True,True,True
14549,676.31,6,22.72,8,68.43,1,0.01,141.94,179.97,0.01,114.32,69.91,76.85,43735.506711229325,529.2056568559278,59232.2839873788,690.1741806175215,115019.09455490284,1369.9013369069885,5,True,True,True,True
14550,2275.89,4,14.97,12,113.55,1,0.01,39.04,119.82,0.01,75.66,210.73,67.97,27219.03704220607,519.3203166534096,54939.013267948845,1320.6052189961,108737.45389628693,2644.6720427072405,9,True,True,True,True
14551,1095.46,3,58.49,10,50.3,1,0.01,139.89,226.22,0.01,57.07,262.2,33.74,69333.89186011572,963.3020591402468,64562.021783069,1468.7673323862557,122125.19644487396,2258.988736724676,8,True,True,True,True
14552,819.61,6,51.52,10,108.14,1,0.01,124.19,122.01,0.01,45.16,166.61,68.18,84089.2323909667,549.3448710088626,57562.14466375693,485.0302820092175,112938.08983257544,965.3233033638144,5,True,True,True,True
14553,702.6,6,35.83,11,26.5,2,0.01,85.41,178.33,0.01,145.55,125.2,53.95,41436.85794626744,291.2619188662621,58224.22140369933,370.5540543908054,113682.40821399636,673.8952744040479,5,True,True,True,True
14554,1610.18,10,10.72,12,33.77,2,0.01,83.85,237.57,0.01,69.33,289.63,37.95,18653.607896369293,220.01814191460463,55273.23363355536,646.2754744959527,108947.1896761693,1335.9205326174456,5,True,True,True,True
14555,2390.52,11,24.36,6,109.36,2,0.01,97.7,124.37,0.01,29.05,52.03,69.01,10622.632525477327,237.21595211261976,54655.45992783424,1300.3678345807857,108685.2228697054,2592.2408630188584,8,True,True,True,True
14556,1959.03,2,41.33,8,99.55,2,0.01,59.02,111.67,0.01,139.23,82.09,83.1,19848.626489926908,481.2772250815842,56765.32784704848,1327.050981117901,111687.40760923624,2591.569578251562,9,True,True,True,True
14557,897.52,12,10.26,9,107.21,1,0.01,116.7,270.17,0.01,72.13,160.68,122.66,56048.85328283631,807.1979766073331,56823.610594577134,770.3882822082612,111435.74308774788,1496.9302307670205,5,True,True,True,True
14558,707.96,11,28.94,11,20.7,1,0.01,89.69,213.87,0.01,77.69,186.35,122.37,39111.274250154136,223.18683461052143,56447.53354835593,753.2183781814804,110768.98823289406,1564.6616966244983,5,True,True,True,True
14559,1689.92,10,15.53,10,104.37,2,0.01,113.37,109.76,0.01,31.42,124.45,30.55,22074.51422786357,401.17632180316446,54969.51755072707,1118.710349015168,109244.27580816454,2263.4196359779507,8,True,True,True,True
14560,826.7,6,61.25,11,54.06,2,0.01,28.32,250.67,0.01,43.04,200.3,110.88,73941.76109909343,945.0554861828348,57479.153031501846,401.6471126910943,112176.35599962492,764.6710237356474,5,True,True,True,True
14561,1914.46,5,41.98,11,89.12,1,0.01,52.29,229.21,0.01,84.63,127.46,29.52,28158.04692953812,571.9903439663099,55775.67685912336,1195.7310292345958,109996.46921314012,2331.717255813221,8,True,True,True,True
14562,856.88,11,22.9,9,51.2,2,0.01,34.01,98.96,0.01,113.85,298.65,93.62,50127.26370429774,848.147511077168,56034.2146488002,639.064167845527,109709.57740856498,1226.7851023830349,6,True,True,True,True
14563,2179.61,10,36.08,8,41.9,1,0.01,121.74,228.0,0.01,62.87,91.87,124.98,16687.596123546693,329.20299424625466,55309.36868710419,783.9681653693501,109505.08091921112,1590.1801708897074,7,True,True,True,True
14564,757.1,12,32.94,8,109.56,2,0.01,50.84,286.85,0.01,125.93,194.95,137.14,102126.00155175276,778.4342068393831,56414.49318211734,577.04718859863,110355.8756386819,1111.4621124272858,5,True,True,True,True
